TIME,Sor-LATITUDE,Sor-LONGITUDE,Sor-Optode-63,Sor-Temperature-63,Sor-Tide-63,Sor-Conductivity-63,Sor-Pressure-63,Nord-LATITUDE,Nord-LONGITUDE,Nord-Temperature-23,Nord-Tide-23,Nord-Optode-23,Nord-Conductivity-23,Nord-Pressure-23
2022-09-14 23:00:00,60.08598328,5.279067039,9.232150078,9.237299919,9.212539673,9.216369629,-999.0,60.09053421,5.263899803,16.65089989,16.67309952,16.66559982,16.64839935,-999.0
2022-09-14 23:30:00,60.08598328,5.279067039,9.19906044,9.20086956,9.175459862,9.178489685,-999.0,60.09053421,5.263899803,16.66250038,16.66399956,16.67720032,16.6583004,-999.0
2022-09-15 00:00:00,60.08598328,5.279067039,9.035810471,9.049960136,9.009940147,9.018250465,-999.0,60.09053421,5.263899803,16.66860008,16.69490051,16.7154007,16.67210007,-999.0
2022-09-15 00:30:00,60.08598328,5.279067039,8.969920158,8.966489792,8.94478035,8.943779945,-999.0,60.09053421,5.263899803,16.81500053,16.81340027,16.82839966,16.80920029,-999.0
2022-09-15 01:00:00,60.08598328,5.279067039,8.908399582,8.899840355,8.884550095,8.881759644,-999.0,60.09053421,5.263899803,16.85499954,16.85490036,16.86730003,16.85460091,-999.0
2022-09-15 01:30:00,60.08598328,5.279067039,8.940739632,8.953669548,8.923390388,8.928520203,-999.0,60.09053421,5.263899803,16.66220093,16.69869995,16.72559929,16.66489983,-999.0
2022-09-15 02:00:00,60.08598328,5.279067039,8.990710258,9.006669998,8.977169991,8.980640411,-999.0,60.09053421,5.263899803,16.59740067,16.54850006,16.57489967,16.5503006,-999.0
2022-09-15 02:30:00,60.08598328,5.279067039,8.990830421,8.990779877,8.966409683,8.967180252,-999.0,60.09053421,5.263899803,16.48830032,16.49979973,16.52359962,16.48889923,-999.0
2022-09-15 03:00:00,60.08598328,5.279067039,9.039469719,9.073459625,9.047519684,9.04679966,-999.0,60.09053421,5.263899803,16.37849998,16.41010094,16.43040085,16.37350082,-999.0
2022-09-15 03:30:00,60.08598328,5.279067039,9.043769836,9.068200111,9.040550232,9.04049015,-999.0,60.09053421,5.263899803,16.27219963,16.28289986,16.30649948,16.27700043,-999.0
2022-09-15 04:00:00,60.08598328,5.279067039,8.989660263,8.982520103,8.973529816,8.964670181,-999.0,60.09053421,5.263899803,16.30750084,16.29240036,16.33580017,16.30920029,-999.0
2022-09-15 04:30:00,60.08598328,5.279067039,8.960949898,8.932880402,8.942640305,8.939350128,-999.0,60.09053421,5.263899803,16.3288002,16.31040001,16.32850075,16.32180023,-999.0
2022-09-15 05:00:00,60.08598328,5.279067039,8.920519829,8.902700424,8.900600433,8.893639565,-999.0,60.09053421,5.263899803,16.21910095,16.26079941,16.28890038,16.23740005,-999.0
2022-09-15 05:30:00,60.08598328,5.279067039,8.910229683,8.93227005,8.891269684,8.903169632,-999.0,60.09053421,5.263899803,16.24040031,16.23489952,16.2493,16.23629951,-999.0
2022-09-15 06:00:00,60.08598328,5.279067039,8.980569839,8.977589607,8.958209991,8.957699776,-999.0,60.09053421,5.263899803,16.21750069,16.21990013,16.23719978,16.21139908,-999.0
2022-09-15 06:30:00,60.08598328,5.279067039,8.994429588,9.008709908,8.978179932,8.984100342,-999.0,60.09053421,5.263899803,16.23480034,16.23559952,16.2548008,16.23200035,-999.0
2022-09-15 07:00:00,60.08598328,5.279067039,9.007200241,9.016570091,8.989620209,8.993089676,-999.0,60.09053421,5.263899803,16.29719925,16.3022995,16.31800079,16.29490089,-999.0
2022-09-15 07:30:00,60.08598328,5.279067039,9.047060013,9.050180435,9.026889801,9.03098011,-999.0,60.09053421,5.263899803,16.31500053,16.31329918,16.33379936,16.30979919,-999.0
2022-09-15 08:00:00,60.08598328,5.279067039,9.116979599,9.129240036,9.100540161,9.106719971,-999.0,60.09053421,5.263899803,16.26679993,16.26650047,16.28860092,16.26210022,-999.0
2022-09-15 08:30:00,60.08598328,5.279067039,8.972149849,8.939299583,8.932490349,8.933589935,-999.0,60.09053421,5.263899803,16.24430084,16.24530029,16.26379967,16.24040031,-999.0
2022-09-15 09:00:00,60.08598328,5.279067039,8.963680267,8.979040146,8.95156002,8.953669548,-999.0,60.09053421,5.263899803,16.30410004,16.30389977,16.31909943,16.2996006,-999.0
2022-09-15 09:30:00,60.08598328,5.279067039,8.775440216,8.780509949,8.753499985,8.754850388,-999.0,60.09053421,5.263899803,16.30990028,16.30389977,16.32259941,16.30089951,-999.0
2022-09-15 10:00:00,60.08598328,5.279067039,8.771320343,8.784910202,8.755140305,8.758250237,-999.0,60.09053421,5.263899803,16.21689987,16.21150017,16.25419998,16.21319962,-999.0
2022-09-15 10:30:00,60.08598328,5.279067039,8.730910301,8.744150162,8.712200165,8.719459534,-999.0,60.09053421,5.263899803,16.22820091,16.22830009,16.24259949,16.22380066,-999.0
2022-09-15 11:00:00,60.08598328,5.279067039,8.739430428,8.753709793,8.719809532,8.726360321,-999.0,60.09053421,5.263899803,16.28380013,16.28359985,16.29710007,16.28039932,-999.0
2022-09-15 11:30:00,60.08598328,5.279067039,8.700340271,8.694860458,8.675419807,8.676259995,-999.0,60.09053421,5.263899803,16.28980064,16.29129982,16.31200027,16.28619957,-999.0
2022-09-15 12:00:00,60.08598328,5.279067039,8.668560028,8.676190376,8.64741993,8.650730133,-999.0,60.09053421,5.263899803,16.19910049,16.21159935,16.26759911,16.21069908,-999.0
2022-09-15 12:30:00,60.08598328,5.279067039,8.530599594,8.536379814,8.507829666,8.511819839,-999.0,60.09053421,5.263899803,16.1833992,16.18490028,16.21419907,16.18230057,-999.0
2022-09-15 13:00:00,60.08598328,5.279067039,8.415860176,8.430620193,8.398099899,8.401869774,-999.0,60.09053421,5.263899803,16.21750069,16.20389938,16.21969986,16.20249939,-999.0
2022-09-15 13:30:00,60.08598328,5.279067039,8.469630241,8.485930443,8.451860428,8.458270073,-999.0,60.09053421,5.263899803,16.24650002,16.25589943,16.28030014,16.24640083,-999.0
2022-09-15 14:00:00,60.08598328,5.279067039,8.468170166,8.479709625,8.448900223,8.45156002,-999.0,60.09053421,5.263899803,16.2329998,16.23959923,16.26880074,16.23620033,-999.0
2022-09-15 14:30:00,60.08598328,5.279067039,8.497599602,8.526960373,8.491000175,8.496569633,-999.0,60.09053421,5.263899803,16.23410034,16.24220085,16.27109909,16.23399925,-999.0
2022-09-15 15:00:00,60.08598328,5.279067039,8.49917984,8.490480423,8.463489532,8.467630386,-999.0,60.09053421,5.263899803,16.28499985,16.2833004,16.28059959,16.27400017,-999.0
2022-09-15 15:30:00,60.08598328,5.279067039,8.321009636,8.329440117,8.298500061,8.302780151,-999.0,60.09053421,5.263899803,16.31279945,16.3022995,16.32110023,16.3064003,-999.0
2022-09-15 16:00:00,60.08598328,5.279067039,8.350660324,8.378879547,8.341620445,8.351519585,-999.0,60.09053421,5.263899803,16.24040031,16.24279976,16.26639938,16.23760033,-999.0
2022-09-15 16:30:00,60.08598328,5.279067039,8.541700363,8.563489914,8.533410072,8.535989761,-999.0,60.09053421,5.263899803,16.24860001,16.25149918,16.26919937,16.24539948,-999.0
2022-09-15 17:00:00,60.08598328,5.279067039,8.535630226,8.549739838,8.519180298,8.524350166,-999.0,60.09053421,5.263899803,16.22290039,16.22859955,16.24990082,16.22050095,-999.0
2022-09-15 17:30:00,60.08598328,5.279067039,8.585109711,8.59539032,8.567060471,8.571419716,-999.0,60.09053421,5.263899803,16.13640022,16.14850044,16.18470001,16.1420002,-999.0
2022-09-15 18:00:00,60.08598328,5.279067039,8.581000328,8.591199875,8.557390213,8.563209534,-999.0,60.09053421,5.263899803,15.96819973,16.01409912,16.05800056,15.9751997,-999.0
2022-09-15 18:30:00,60.08598328,5.279067039,8.66092968,8.638569832,8.623149872,8.619930267,-999.0,60.09053421,5.263899803,15.96930027,15.9659996,15.97500038,15.96030045,-999.0
2022-09-15 19:00:00,60.08598328,5.279067039,8.7166996,8.697099686,8.680529594,8.682439804,-999.0,60.09053421,5.263899803,15.97210026,15.97560024,16.01049995,15.97749996,-999.0
2022-09-15 19:30:00,60.08598328,5.279067039,8.631070137,8.638210297,8.607789993,8.61303997,-999.0,60.09053421,5.263899803,16.0821991,16.08049965,16.07679939,16.07180023,-999.0
2022-09-15 20:00:00,60.08598328,5.279067039,8.65087986,8.659040451,8.63173008,8.636859894,-999.0,60.09053421,5.263899803,16.15970039,16.16329956,16.1753006,16.15550041,-999.0
2022-09-15 20:30:00,60.08598328,5.279067039,8.658849716,8.662320137,8.63988018,8.640680313,-999.0,60.09053421,5.263899803,15.99989986,15.99610043,16.03370094,15.98600006,-999.0
2022-09-15 21:00:00,60.08598328,5.279067039,8.495360374,8.543040276,8.483610153,8.5042696,-999.0,60.09053421,5.263899803,16.20079994,16.20219994,16.21369934,16.19619942,-999.0
2022-09-15 21:30:00,60.08598328,5.279067039,8.595870018,8.608130455,8.582940102,8.585929871,-999.0,60.09053421,5.263899803,16.27779961,16.27949905,16.29159927,16.27090073,-999.0
2022-09-15 22:00:00,60.08598328,5.279067039,8.616970062,8.635809898,8.602359772,8.611530304,-999.0,60.09053421,5.263899803,16.29579926,16.31089973,16.30529976,16.29759979,-999.0
2022-09-15 22:30:00,60.08598328,5.279067039,8.633359909,8.677650452,8.643239975,8.654140472,-999.0,60.09053421,5.263899803,16.20590019,16.19639969,16.22579956,16.20750046,-999.0
2022-09-15 23:00:00,60.08598328,5.279067039,8.652830124,8.656069756,8.638750076,8.642720222,-999.0,60.09053421,5.263899803,16.15139961,16.09830093,16.11339951,16.12680054,-999.0
2022-09-15 23:30:00,60.08598328,5.279067039,8.711460114,8.744569778,8.713439941,8.717740059,-999.0,60.09053421,5.263899803,16.03980064,16.03409958,16.06119919,16.03820038,-999.0
2022-09-16 00:00:00,60.08598328,5.279067039,8.665869713,8.634750366,8.606550217,8.606169701,-999.0,60.09053421,5.263899803,16.0618,16.05760002,16.06999969,16.05450058,-999.0
2022-09-16 00:30:00,60.08598328,5.279067039,8.630689621,8.631629944,8.605059624,8.610569954,-999.0,60.09053421,5.263899803,16.02939987,16.04299927,16.05979919,16.0326004,-999.0
2022-09-16 01:00:00,60.08598328,5.279067039,8.509460449,8.511739731,8.485639572,8.489100456,-999.0,60.09053421,5.263899803,15.81690025,15.84140015,15.87230015,15.82219982,-999.0
2022-09-16 01:30:00,60.08598328,5.279067039,8.279910088,8.263059616,8.236289978,8.238730431,-999.0,60.09053421,5.263899803,15.81089973,15.82960033,15.84399986,15.81949997,-999.0
2022-09-16 02:00:00,60.08598328,5.279067039,8.205869675,8.210390091,8.180930138,8.183110237,-999.0,60.09053421,5.263899803,15.91100025,15.91300011,15.91329956,15.90470028,-999.0
2022-09-16 02:30:00,60.08598328,5.279067039,8.212039948,8.200659752,8.181030273,8.179470062,-999.0,60.09053421,5.263899803,15.86250019,15.86880016,15.88840008,15.85719967,-999.0
2022-09-16 03:00:00,60.08598328,5.279067039,8.295479774,8.306529999,8.279040337,8.282440186,-999.0,60.09053421,5.263899803,15.84420013,15.83180046,15.85849953,15.82730007,-999.0
2022-09-16 03:30:00,60.08598328,5.279067039,8.297010422,8.313819885,8.282299995,8.286789894,-999.0,60.09053421,5.263899803,15.9605999,15.9375,15.93599987,15.94439983,-999.0
2022-09-16 04:00:00,60.08598328,5.279067039,8.309240341,8.325180054,8.294369698,8.298150063,-999.0,60.09053421,5.263899803,15.89340019,15.88780022,15.9052,15.88969994,-999.0
2022-09-16 04:30:00,60.08598328,5.279067039,8.341190338,8.366900444,8.329039574,8.339670181,-999.0,60.09053421,5.263899803,16.07439995,16.04529953,16.05430031,16.05730057,-999.0
2022-09-16 05:00:00,60.08598328,5.279067039,8.370759964,8.3894701,8.358149529,8.362030029,-999.0,60.09053421,5.263899803,16.10219955,16.07519913,16.08250046,16.08379936,-999.0
2022-09-16 05:30:00,60.08598328,5.279067039,8.377710342,8.391220093,8.359390259,8.364729881,-999.0,60.09053421,5.263899803,15.99250031,15.98849964,15.99720001,15.98980045,-999.0
2022-09-16 06:00:00,60.08598328,5.279067039,8.414010048,8.432959557,8.405309677,8.410810471,-999.0,60.09053421,5.263899803,15.98130035,15.96609974,15.99020004,15.97729969,-999.0
2022-09-16 06:30:00,60.08598328,5.279067039,8.477370262,8.492730141,8.461540222,8.464969635,-999.0,60.09053421,5.263899803,15.8835001,15.87909985,15.8973999,15.88049984,-999.0
2022-09-16 07:00:00,60.08598328,5.279067039,8.490420341,8.516050339,8.480199814,8.488479614,-999.0,60.09053421,5.263899803,15.95409966,15.93350029,15.95180035,15.94750023,-999.0
2022-09-16 07:30:00,60.08598328,5.279067039,8.54020977,8.531780243,8.508540154,8.510239601,-999.0,60.09053421,5.263899803,15.83129978,15.82209969,15.84819984,15.8270998,-999.0
2022-09-16 08:00:00,60.08598328,5.279067039,8.495650291,8.517230034,8.49118042,8.491069794,-999.0,60.09053421,5.263899803,15.59469986,15.6218996,15.65769958,15.59879971,-999.0
2022-09-16 08:30:00,60.08598328,5.279067039,8.425709724,8.438110352,8.402230263,8.411640167,-999.0,60.09053421,5.263899803,15.39599991,15.40839958,15.41619968,15.39229965,-999.0
2022-09-16 09:00:00,60.08598328,5.279067039,8.356519699,8.361459732,8.331520081,8.337539673,-999.0,60.09053421,5.263899803,15.48600006,15.48190022,15.49810028,15.47439957,-999.0
2022-09-16 09:30:00,60.08598328,5.279067039,8.361049652,8.355400085,8.3436203,8.349690437,-999.0,60.09053421,5.263899803,15.44859982,15.45680046,15.46969986,15.44110012,-999.0
2022-09-16 10:00:00,60.08598328,5.279067039,8.303569794,8.320159912,8.2874403,8.29502964,-999.0,60.09053421,5.263899803,15.40909958,15.37510014,15.39150047,15.38790035,-999.0
2022-09-16 10:30:00,60.08598328,5.279067039,8.277750015,8.283780098,8.25508976,8.258090019,-999.0,60.09053421,5.263899803,14.75440025,14.73760033,14.74190044,14.75220013,-999.0
2022-09-16 11:00:00,60.08598328,5.279067039,8.261429787,8.274470329,8.242710114,8.247389793,-999.0,60.09053421,5.263899803,14.48390007,14.47389984,14.48139954,14.47299957,-999.0
2022-09-16 11:30:00,60.08598328,5.279067039,8.388389587,8.426030159,8.393159866,8.396730423,-999.0,60.09053421,5.263899803,14.65680027,14.61489964,14.60299969,14.63020039,-999.0
2022-09-16 12:00:00,60.08598328,5.279067039,8.35848999,8.370820045,8.340740204,8.347279549,-999.0,60.09053421,5.263899803,14.8277998,14.72630024,14.74040031,14.79699993,-999.0
2022-09-16 12:30:00,60.08598328,5.279067039,8.302060127,8.310600281,8.280679703,8.287079811,-999.0,60.09053421,5.263899803,14.61779976,14.63119984,14.65009975,14.61600018,-999.0
2022-09-16 13:00:00,60.08598328,5.279067039,8.26099968,8.273260117,8.243080139,8.246930122,-999.0,60.09053421,5.263899803,14.64789963,14.63980007,14.63249969,14.63869953,-999.0
2022-09-16 13:30:00,60.08598328,5.279067039,8.199769974,8.210960388,8.179490089,8.184080124,-999.0,60.09053421,5.263899803,14.69939995,14.67020035,14.67590046,14.66810036,-999.0
2022-09-16 14:00:00,60.08598328,5.279067039,8.187540054,8.207679749,8.171500206,8.17868042,-999.0,60.09053421,5.263899803,14.79109955,14.81980038,14.83290005,14.79059982,-999.0
2022-09-16 14:30:00,60.08598328,5.279067039,8.162899971,8.175290108,8.144459724,8.149359703,-999.0,60.09053421,5.263899803,15.12040043,15.1164999,15.11260033,15.10910034,-999.0
2022-09-16 15:00:00,60.08598328,5.279067039,8.139980316,8.152899742,8.122400284,8.126540184,-999.0,60.09053421,5.263899803,15.57299995,15.57229996,15.57079983,15.56480026,-999.0
2022-09-16 15:30:00,60.08598328,5.279067039,8.127229691,8.137149811,8.106049538,8.111889839,-999.0,60.09053421,5.263899803,15.48029995,15.43519974,15.4843998,15.47539997,-999.0
2022-09-16 16:00:00,60.08598328,5.279067039,8.11190033,8.122150421,8.091070175,8.096170425,-999.0,60.09053421,5.263899803,15.07789993,15.01080036,15.02589989,15.0880003,-999.0
2022-09-16 16:30:00,60.08598328,5.279067039,8.176850319,8.187350273,8.158419609,8.164059639,-999.0,60.09053421,5.263899803,15.19369984,15.15709972,15.15869999,15.17920017,-999.0
2022-09-16 17:00:00,60.08598328,5.279067039,8.224300385,8.230460167,8.200550079,8.207240105,-999.0,60.09053421,5.263899803,15.42809963,15.40310001,15.38129997,15.40789986,-999.0
2022-09-16 17:30:00,60.08598328,5.279067039,8.199350357,8.213899612,8.183719635,8.187109947,-999.0,60.09053421,5.263899803,15.20670033,15.20930004,15.23330021,15.24470043,-999.0
2022-09-16 18:00:00,60.08598328,5.279067039,8.087739944,8.103580475,8.067689896,8.077659607,-999.0,60.09053421,5.263899803,15.28829956,15.24650002,15.26949978,15.29500008,-999.0
2022-09-16 18:30:00,60.08598328,5.279067039,8.020170212,8.028790474,7.99766016,8.001729965,-999.0,60.09053421,5.263899803,15.14820004,15.05220032,15.05650043,15.09469986,-999.0
2022-09-16 19:00:00,60.08598328,5.279067039,8.04843998,8.059729576,8.02851963,8.033949852,-999.0,60.09053421,5.263899803,14.62959957,14.58080006,14.60999966,14.6232996,-999.0
2022-09-16 19:30:00,60.08598328,5.279067039,8.048480034,8.062669754,8.030320168,8.038579941,-999.0,60.09053421,5.263899803,14.92949963,14.85299969,14.87530041,14.92749977,-999.0
2022-09-16 20:00:00,60.08598328,5.279067039,8.063340187,8.077580452,8.043290138,8.05230999,-999.0,60.09053421,5.263899803,14.72280025,14.7553997,14.76970005,14.73830032,-999.0
2022-09-16 20:30:00,60.08598328,5.279067039,8.048910141,8.061100006,8.029370308,8.035730362,-999.0,60.09053421,5.263899803,14.34799957,14.35550022,14.36830044,14.34469986,-999.0
2022-09-16 21:00:00,60.08598328,5.279067039,8.112050056,8.128060341,8.096500397,8.101460457,-999.0,60.09053421,5.263899803,14.29360008,14.1850996,14.20510006,14.23359966,-999.0
2022-09-16 21:30:00,60.08598328,5.279067039,8.100939751,8.104009628,8.072999954,8.079019547,-999.0,60.09053421,5.263899803,14.16460037,14.02130032,14.04599953,14.10540009,-999.0
2022-09-16 22:00:00,60.08598328,5.279067039,8.135419846,8.150219917,8.11909008,8.123820305,-999.0,60.09053421,5.263899803,14.14850044,14.07489967,14.06599998,14.10760021,-999.0
2022-09-16 22:30:00,60.08598328,5.279067039,8.120189667,8.129560471,8.098609924,8.105699539,-999.0,60.09053421,5.263899803,13.70470047,13.72420025,13.73550034,13.70800018,-999.0
2022-09-16 23:00:00,60.08598328,5.279067039,8.113089561,8.120349884,8.091360092,8.095939636,-999.0,60.09053421,5.263899803,13.58899975,13.61009979,13.65270042,13.61600018,-999.0
2022-09-16 23:30:00,60.08598328,5.279067039,8.108670235,8.11730957,8.087940216,8.090970039,-999.0,60.09053421,5.263899803,13.08269978,13.13049984,13.17370033,13.11439991,-999.0
2022-09-17 00:00:00,60.08598328,5.279067039,8.084159851,8.099690437,8.065739632,8.073109627,-999.0,60.09053421,5.263899803,13.21920013,13.21479988,13.22770023,13.20600033,-999.0
2022-09-17 00:30:00,60.08598328,5.279067039,8.072629929,8.08300972,8.051560402,8.059309959,-999.0,60.09053421,5.263899803,13.01319981,13.02180004,13.06229973,13.01159954,-999.0
2022-09-17 01:00:00,60.08598328,5.279067039,8.004240036,8.016420364,7.984960079,7.989379883,-999.0,60.09053421,5.263899803,13.18710041,13.18669987,13.19190025,13.1782999,-999.0
2022-09-17 01:30:00,60.08598328,5.279067039,7.994860172,8.0041399,7.972400188,7.978419781,-999.0,60.09053421,5.263899803,13.21809959,13.22070026,13.23359966,13.21290016,-999.0
2022-09-17 02:00:00,60.08598328,5.279067039,7.960340023,7.971580029,7.939799786,7.944519997,-999.0,60.09053421,5.263899803,13.18270016,13.27009964,13.30389977,13.23040009,-999.0
2022-09-17 02:30:00,60.08598328,5.279067039,7.908780098,7.924270153,7.888289928,7.894450188,-999.0,60.09053421,5.263899803,12.94390011,12.9630003,12.99520016,12.9392004,-999.0
2022-09-17 03:00:00,60.08598328,5.279067039,7.899690151,7.90816021,7.879970074,7.882760048,-999.0,60.09053421,5.263899803,13.01939964,13.02869987,13.04440022,13.01620007,-999.0
2022-09-17 03:30:00,60.08598328,5.279067039,7.903639793,7.921219826,7.882949829,7.891960144,-999.0,60.09053421,5.263899803,13.04259968,13.04209995,13.02980042,13.03050041,-999.0
2022-09-17 04:00:00,60.08598328,5.279067039,7.906070232,7.914299965,7.885900021,7.887969971,-999.0,60.09053421,5.263899803,13.29139996,13.27799988,13.27000046,13.27680016,-999.0
2022-09-17 04:30:00,60.08598328,5.279067039,7.893519878,7.90583992,7.870790005,7.879640102,-999.0,60.09053421,5.263899803,13.23760033,13.27270031,13.31359959,13.24740028,-999.0
2022-09-17 05:00:00,60.08598328,5.279067039,7.891409874,7.903180122,7.869719982,7.876049995,-999.0,60.09053421,5.263899803,13.34350014,13.39019966,13.31709957,13.33790016,-999.0
2022-09-17 05:30:00,60.08598328,5.279067039,7.908609867,7.923190117,7.889259815,7.898600101,-999.0,60.09053421,5.263899803,13.13799953,13.14659977,13.16730022,13.1303997,-999.0
2022-09-17 06:00:00,60.08598328,5.279067039,7.932469845,7.944359779,7.913189888,7.91918993,-999.0,60.09053421,5.263899803,13.20020008,13.22039986,13.24289989,13.19750023,-999.0
2022-09-17 06:30:00,60.08598328,5.279067039,8.001070023,8.019960403,7.987480164,7.992549896,-999.0,60.09053421,5.263899803,13.13290024,13.11390018,13.14340019,13.11909962,-999.0
2022-09-17 07:00:00,60.08598328,5.279067039,7.897729874,7.910950184,7.878829956,7.883359909,-999.0,60.09053421,5.263899803,12.87590027,13.01060009,13.01589966,12.96940041,-999.0
2022-09-17 07:30:00,60.08598328,5.279067039,7.908150196,7.936210155,7.904550076,7.903389931,-999.0,60.09053421,5.263899803,12.90530014,12.90750027,12.92619991,12.89840031,-999.0
2022-09-17 08:00:00,60.08598328,5.279067039,7.927999973,7.947899818,7.912290096,7.918159962,-999.0,60.09053421,5.263899803,13.02530003,13.03569984,13.01850033,13.01570034,-999.0
2022-09-17 08:30:00,60.08598328,5.279067039,7.947380066,7.961229801,7.92964983,7.9333601,-999.0,60.09053421,5.263899803,13.10750008,13.10649967,13.11559963,13.09959984,-999.0
2022-09-17 09:00:00,60.08598328,5.279067039,7.888030052,7.90007019,7.869070053,7.872719765,-999.0,60.09053421,5.263899803,12.93019962,12.93089962,12.98089981,12.92940044,-999.0
2022-09-17 09:30:00,60.08598328,5.279067039,7.966350079,7.980609894,7.948709965,7.954120159,-999.0,60.09053421,5.263899803,12.81949997,12.81569958,12.82460022,12.81019974,-999.0
2022-09-17 10:00:00,60.08598328,5.279067039,7.958799839,7.97066021,7.940199852,7.944369793,-999.0,60.09053421,5.263899803,12.8288002,12.82520008,12.82740021,12.81270027,-999.0
2022-09-17 10:30:00,60.08598328,5.279067039,7.914959908,7.926259995,7.895400047,7.900109768,-999.0,60.09053421,5.263899803,12.98919964,12.9829998,13.0138998,12.98239994,-999.0
2022-09-17 11:00:00,60.08598328,5.279067039,7.908959866,7.922520161,7.889009953,7.895420074,-999.0,60.09053421,5.263899803,12.86670017,12.93939972,12.97739983,12.91059971,-999.0
2022-09-17 11:30:00,60.08598328,5.279067039,7.913949966,7.925700188,7.895880222,7.900700092,-999.0,60.09053421,5.263899803,12.79129982,12.77280045,12.77859974,12.77680016,-999.0
2022-09-17 12:00:00,60.08598328,5.279067039,7.916389942,7.928170204,7.897299767,7.902699947,-999.0,60.09053421,5.263899803,12.72119999,12.70440006,12.6928997,12.69960022,-999.0
2022-09-17 12:30:00,60.08598328,5.279067039,7.920800209,7.94355011,7.906199932,7.915410042,-999.0,60.09053421,5.263899803,12.68620014,12.67570019,12.68400002,12.67070007,-999.0
2022-09-17 13:00:00,60.08598328,5.279067039,7.941599846,7.953629971,7.922969818,7.925640106,-999.0,60.09053421,5.263899803,12.63650036,12.57479954,12.60690022,12.60900021,-999.0
2022-09-17 13:30:00,60.08598328,5.279067039,7.943069935,7.957779884,7.926390171,7.930500031,-999.0,60.09053421,5.263899803,12.4538002,12.44569969,12.44659996,12.43290043,-999.0
2022-09-17 14:00:00,60.08598328,5.279067039,7.92648983,7.927619934,7.899209976,7.906020164,-999.0,60.09053421,5.263899803,12.35529995,12.34309959,12.36450005,12.34449959,-999.0
2022-09-17 14:30:00,60.08598328,5.279067039,7.936669827,7.949470043,7.917319775,7.922599792,-999.0,60.09053421,5.263899803,12.23950005,12.22490025,12.24450016,12.22990036,-999.0
2022-09-17 15:00:00,60.08598328,5.279067039,7.934740067,7.947000027,7.914710045,7.922989845,-999.0,60.09053421,5.263899803,12.54819965,12.55270004,12.55200005,12.54119968,-999.0
2022-09-17 15:30:00,60.08598328,5.279067039,7.90376997,7.913849831,7.88203001,7.887000084,-999.0,60.09053421,5.263899803,12.59210014,12.59290028,12.58790016,12.57820034,-999.0
2022-09-17 16:00:00,60.08598328,5.279067039,7.88902998,7.904409885,7.869269848,7.873829842,-999.0,60.09053421,5.263899803,12.11460018,12.12300014,12.16390038,12.12049961,-999.0
2022-09-17 16:30:00,60.08598328,5.279067039,7.896999836,7.910109997,7.872620106,7.883210182,-999.0,60.09053421,5.263899803,12.01239967,11.96049976,12.01340008,11.99349976,-999.0
2022-09-17 17:00:00,60.08598328,5.279067039,7.915679932,7.927979946,7.895400047,7.902390003,-999.0,60.09053421,5.263899803,12.13379955,12.14360046,12.14449978,12.13479996,-999.0
2022-09-17 17:30:00,60.08598328,5.279067039,7.940370083,7.952579975,7.920340061,7.926720142,-999.0,60.09053421,5.263899803,12.42560005,12.42619991,12.45269966,12.4382,-999.0
2022-09-17 18:00:00,60.08598328,5.279067039,7.915939808,7.92937994,7.898149967,7.903240204,-999.0,60.09053421,5.263899803,12.49180031,12.5965004,12.58080006,12.55010033,-999.0
2022-09-17 18:30:00,60.08598328,5.279067039,7.847720146,7.865709782,7.831029892,7.838860035,-999.0,60.09053421,5.263899803,12.50399971,12.52579975,12.52330017,12.48279953,-999.0
2022-09-17 19:00:00,60.08598328,5.279067039,7.815480232,7.831399918,7.798150063,7.802710056,-999.0,60.09053421,5.263899803,12.45569992,12.4605999,12.46889973,12.45540047,-999.0
2022-09-17 19:30:00,60.08598328,5.279067039,7.780769825,7.791369915,7.760469913,7.765480042,-999.0,60.09053421,5.263899803,12.26109982,12.25800037,12.29469967,12.25990009,-999.0
2022-09-17 20:00:00,60.08598328,5.279067039,7.763140202,7.776140213,7.74229002,7.747769833,-999.0,60.09053421,5.263899803,12.22410011,12.22220039,12.2361002,12.21329975,-999.0
2022-09-17 20:30:00,60.08598328,5.279067039,7.749300003,7.765500069,7.731949806,7.738639832,-999.0,60.09053421,5.263899803,12.29139996,12.29300022,12.30189991,12.28369999,-999.0
2022-09-17 21:00:00,60.08598328,5.279067039,7.758130074,7.769659996,7.738930225,7.743060112,-999.0,60.09053421,5.263899803,12.20930004,12.2052002,12.23639965,12.2013998,-999.0
2022-09-17 21:30:00,60.08598328,5.279067039,7.774549961,7.786520004,7.755569935,7.7604599,-999.0,60.09053421,5.263899803,11.93400002,11.93550014,11.9605999,11.92310047,-999.0
2022-09-17 22:00:00,60.08598328,5.279067039,7.78387022,7.797920227,7.76515007,7.769410133,-999.0,60.09053421,5.263899803,11.85820007,11.85359955,11.86989975,11.84329987,-999.0
2022-09-17 22:30:00,60.08598328,5.279067039,7.79282999,7.803750038,7.773580074,7.776949883,-999.0,60.09053421,5.263899803,11.66119957,11.61320019,11.64229965,11.63389969,-999.0
2022-09-17 23:00:00,60.08598328,5.279067039,7.821199894,7.834179878,7.802790165,7.807260036,-999.0,60.09053421,5.263899803,11.81669998,11.73589993,11.69410038,11.76900005,-999.0
